Nom,Prix,Mise_en_circulation,Première Main,Kilometrage,Carburant,Boîte de vitesse,Puissance fiscale,Puissance_din
Peugeot 308,19699.0,30/07/2020,0,49592,Essence,Boîte manuelle 6 rapports,7.0,130.0
Citroën C3,22999.0,27/06/2021,0,18705,Essence,Boîte automatique,,6.0
Dacia Duster,18999.0,18/11/2021,0,11984,Essence,Boîte manuelle 6 rapports,5.0,100.0
Fiat 500,19199.0,09/05/2022,0,15,Essence,Boîte manuelle,4.0,70.0
Renault Clio 5,19999.0,25/11/2019,0,21416,Essence,Boîte manuelle 5 rapports,5.0,100.0
Renault Zoé,23999.0,21/01/2022,0,21687,395 km,Électrique,,4.0
Citroën C3 Nouvelle,15999.0,21/03/2022,0,4893,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 208 Nouvelle,28899.0,22/09/2021,0,8484,,Électrique,,4.0
Citroën C5 Aircross,29199.0,27/10/2020,0,53034,Diesel,Boîte automatique,,9.0
Renault Kadjar,33506.0,24/03/2022,0,10,Diesel,Boîte automatique,6.0,115.0
Volkswagen T-Roc,31999.0,01/12/2022,1,0,,,8.0,150.0
Volkswagen T-Roc,31999.0,01/11/2022,1,0,,,8.0,150.0
Citroën C4,28899.0,31/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Renault Captur,32199.0,25/08/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
Peugeot 3008,27999.0,30/11/2020,0,33849,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 2008,17499.0,18/12/2018,0,51136,Essence,Boîte automatique 6 rapports,6.0,110.0
Peugeot 308,20299.0,03/10/2018,0,33232,Essence,Boîte automatique 8 rapports,7.0,130.0
Citroën C3,23588.0,29/06/2022,0,10,Essence,Boîte automatique,6.0,110.0
Fiat 500,19699.0,01/06/2022,0,10,,,4.0,70.0
Dacia Duster,18999.0,19/04/2019,0,47591,Essence,Boîte manuelle 6 rapports,8.0,150.0
Renault Clio 5,24999.0,25/11/2020,0,10019,Hybride essence,Boîte automatique 4 rapports,5.0,91.0
Citroën C3 Nouvelle,15999.0,21/03/2022,0,4437,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Kadjar,33506.0,24/03/2022,0,10,Diesel,Boîte automatique,6.0,115.0
Peugeot 208 Nouvelle,29399.0,11/06/2021,0,13350,,Électrique,,4.0
Citroën C5 Aircross,29499.0,16/07/2019,0,38371,Diesel,Boîte automatique,,9.0
Volkswagen T-Roc,31099.0,11/08/2022,1,0,Essence,Boîte manuelle,8.0,150.0
Citroën C4,28999.0,31/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Nissan Qashqai Nouveau,38890.0,28/10/2022,1,0,,,8.0,158.0
Volkswagen Tiguan,54699.0,01/06/2021,0,8000,Hybride essence,Boîte automatique,14.0,241.0
Renault Captur,13799.0,24/10/2018,0,54735,Essence,Boîte manuelle 5 rapports,5.0,90.0
Audi A3 Sportback,30799.0,15/03/2022,0,6082,Essence,Boîte automatique 7 rapports,8.0,150.0
Renault Zoé,9299.0,30/09/2014,0,52804,165 km,Électrique,,1.0
Audi A3 Sportback,30799.0,15/03/2022,0,6883,Essence,Boîte automatique 7 rapports,8.0,150.0
Peugeot 208,14699.0,26/06/2020,0,49000,Diesel,Boîte manuelle,5.0,100.0
Peugeot 308,20156.0,30/05/2018,0,54694,Essence,Boîte automatique,7.0,131.0
Peugeot 2008,17299.0,16/05/2019,0,53035,Diesel,Boîte manuelle 5 rapports,5.0,102.0
Citroën C3,23588.0,29/06/2022,0,10,Essence,Boîte automatique,6.0,110.0
,,,0,10,,,,
Dacia Duster,18999.0,19/04/2019,0,47591,Essence,Boîte manuelle 6 rapports,8.0,150.0
Renault Clio 5,24999.0,25/11/2020,0,10019,Hybride essence,Boîte automatique 4 rapports,5.0,91.0
Citroën C3 Nouvelle,15999.0,21/03/2022,0,4437,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Kadjar,33506.0,24/03/2022,0,10,Diesel,Boîte automatique,6.0,115.0
Peugeot 208 Nouvelle,29399.0,11/06/2021,0,13350,,Électrique,,4.0
Citroën C5 Aircross,29499.0,16/07/2019,0,38371,Diesel,Boîte automatique,,9.0
Volkswagen T-Roc,31099.0,11/08/2022,1,0,Essence,Boîte manuelle,8.0,150.0
Citroën C4,28999.0,31/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Nissan Qashqai Nouveau,38890.0,28/10/2022,1,0,,,8.0,158.0
Volkswagen Tiguan,54699.0,01/06/2021,0,8000,Hybride essence,Boîte automatique,14.0,241.0
Renault Captur,13799.0,24/10/2018,0,54735,Essence,Boîte manuelle 5 rapports,5.0,90.0
Audi A3 Sportback,30799.0,15/03/2022,0,6082,Essence,Boîte automatique 7 rapports,8.0,150.0
Renault Zoé,9299.0,30/09/2014,0,52804,165 km,Électrique,,1.0
Audi A3 Sportback,30799.0,15/03/2022,0,6883,Essence,Boîte automatique 7 rapports,8.0,150.0
Peugeot 2008,17799.0,13/05/2019,0,53435,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 308,20499.0,27/05/2019,0,22770,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,23799.0,21/10/2021,0,8049,Essence,Boîte automatique,,6.0
Fiat 500,20299.0,23/09/2022,0,503,Micro-hybride essence,Boîte manuelle,4.0,70.0
Peugeot 208 Nouvelle,29899.0,27/08/2021,0,11880,,Électrique,,4.0
Citroën C5 Aircross,30099.0,04/08/2020,0,40039,Diesel,Boîte automatique,9.0,178.0
Volkswagen T-Roc,32999.0,10/08/2022,1,0,Essence,Boîte automatique 7 rapports,8.0,150.0
Renault Kadjar,29399.0,30/05/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,140.0
Citroën C4,29399.0,31/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Volkswagen Tiguan,49099.0,15/12/2022,1,0,Diesel,Boîte automatique 7 rapports,8.0,150.0
Dacia Duster,12999.0,12/09/2014,0,57607,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Nissan Qashqai,21999.0,14/10/2019,0,60413,Essence,Boîte automatique 7 rapports,8.0,160.0
Renault Clio 5,16299.0,17/02/2020,0,20376,Essence,Boîte manuelle 5 rapports,5.0,100.0
Renault Zoé,26799.0,26/10/2021,0,15419,386 km,Électrique,,4.0
Peugeot 208,15499.0,25/03/2019,0,9055,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,29799.0,10/07/2020,0,7168,Diesel,Boîte manuelle,7.0,130.0
Peugeot 308,20499.0,17/12/2020,0,18574,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Fiat 500,20299.0,28/09/2022,0,504,Micro-hybride essence,Boîte manuelle,4.0,70.0
Citroën C3 Nouvelle,15999.0,21/03/2022,0,5103,Essence,Boîte manuelle 5 rapports,4.0,82.0
Volkswagen T-Roc,32999.0,10/08/2022,1,0,Essence,Boîte automatique 7 rapports,8.0,150.0
Citroën C4,29399.0,09/09/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Citroën C4,29399.0,30/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Volkswagen Tiguan,50099.0,15/12/2022,1,0,Diesel,Boîte automatique 7 rapports,8.0,150.0
Dacia Duster,15599.0,24/03/2020,0,36479,Essence,Boîte manuelle 5 rapports,5.0,90.0
Renault Kadjar,16499.0,21/02/2017,0,82906,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Renault Clio 5,16599.0,03/03/2022,0,2034,Essence,Boîte manuelle 5 rapports,4.0,66.0
Nissan Qashqai,30263.0,29/09/2021,0,10592,Micro-hybride essence,Boîte manuelle,8.0,158.0
Peugeot 208,14999.0,31/08/2017,0,31088,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 3008,30099.0,28/09/2020,0,18291,Diesel,Boîte automatique,6.0,130.0
Peugeot 2008,18299.0,23/09/2019,0,24498,Essence,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 308,20499.0,13/11/2020,0,46404,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Citroën C3 Nouvelle,15999.0,22/03/2022,0,4470,Essence,Boîte manuelle 5 rapports,4.0,82.0
Fiat 500,19399.0,22/09/2022,1,0,Micro-hybride essence,Boîte manuelle 6 rapports,4.0,70.0
Volkswagen Tiguan,16999.0,09/12/2015,0,78870,Essence,Boîte manuelle 6 rapports,7.0,125.0
Renault Clio 5,16999.0,24/10/2019,0,6445,Essence,Boîte manuelle 5 rapports,5.0,100.0
Peugeot 208,14899.0,16/11/2016,0,55242,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 3008,30299.0,31/03/2021,0,13880,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 2008,18199.0,19/11/2019,0,21504,Essence,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 308,20699.0,13/11/2019,0,29021,Essence,Boîte automatique 8 rapports,6.0,130.0
Citroën C3 Nouvelle,16299.0,23/08/2021,0,30514,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 208 Nouvelle,33399.0,29/06/2022,0,70,,Électrique,,4.0
Fiat 500,18999.0,24/06/2022,1,0,Hybride essence,Boîte manuelle,4.0,70.0
Citroën C5 Aircross,32499.0,28/10/2020,0,25725,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,181.0
Citroën C3,19899.0,30/09/2022,1,0,Essence,Boîte manuelle 5 rapports,4.0,83.0
Volkswagen T-Roc,41454.0,01/05/2022,0,1100,,,7.0,147.0
Renault Kadjar,18299.0,21/03/2018,0,35428,Essence,Boîte manuelle 6 rapports,7.0,130.0
Renault Clio 5,17399.0,17/02/2021,0,12052,Essence,Boîte manuelle 6 rapports,5.0,90.0
Volkswagen Tiguan,25999.0,04/03/2018,0,46995,Diesel,Boîte automatique 7 rapports,8.0,150.0
Peugeot 208,14999.0,31/05/2018,0,44162,Essence,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 3008,30299.0,28/11/2019,0,23896,Diesel,Boîte automatique,6.0,130.0
Peugeot 2008,20499.0,28/11/2018,0,37544,Diesel,Boîte automatique 6 rapports,6.0,120.0
Peugeot 308,21499.0,19/06/2020,0,52467,Diesel,Boîte automatique 8 rapports,6.0,130.0
Citroën C5 Aircross,33999.0,28/01/2021,0,31872,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,181.0
Citroën C3,21399.0,23/09/2022,1,0,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3,21899.0,20/09/2022,1,0,Essence,Boîte automatique 6 rapports,6.0,110.0
Volkswagen T-Roc,35499.0,01/12/2022,1,0,,,8.0,150.0
Citroën C4,30399.0,20/09/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,131.0
Fiat 500,11299.0,25/08/2016,0,27977,Essence,Boîte manuelle 5 rapports,4.0,69.0
Peugeot 208 Nouvelle,16999.0,12/08/2020,0,29386,Essence,Boîte manuelle 5 rapports,4.0,75.0
Renault Kadjar,18999.0,12/01/2018,0,50015,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Renault Clio 5,17999.0,17/11/2020,0,19825,Essence,Boîte manuelle 5 rapports,5.0,100.0
Peugeot 208,14999.0,13/03/2018,0,43819,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 3008,30499.0,29/04/2021,0,17360,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 2008,20999.0,30/09/2020,0,37529,Essence,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 308,22199.0,18/02/2021,0,33700,Essence,Boîte manuelle,7.0,130.0
Citroën C3 Nouvelle,16299.0,08/03/2021,0,32580,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C5 Aircross,33799.0,06/10/2020,0,34254,Hybride essence rechargeable,Boîte automatique,10.0,181.0
Volkswagen T-Roc,35699.0,22/09/2021,1,0,Diesel,Boîte automatique 7 rapports,8.0,150.0
Citroën C4,30399.0,29/07/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Fiat 500,12899.0,04/09/2019,0,22522,Essence,Boîte manuelle 5 rapports,4.0,69.0
Renault Clio 5,18999.0,25/02/2022,0,15205,Essence,Boîte manuelle 6 rapports,5.0,91.0
Peugeot 208,14999.0,20/03/2018,0,48717,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 3008,30999.0,23/06/2020,0,14633,Diesel,Boîte automatique,7.0,130.0
Peugeot 2008,22499.0,30/04/2021,0,24484,Essence,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 308,23999.0,15/03/2018,0,39137,Diesel,Boîte automatique 8 rapports,9.0,179.0
Citroën C3 Nouvelle,16399.0,23/04/2021,0,29432,Essence,Boîte manuelle,4.0,83.0
Citroën C5 Aircross,34099.0,26/04/2021,0,12544,Diesel,Boîte automatique,,7.0
Citroën C3,22099.0,20/09/2022,1,0,Essence,Boîte automatique 6 rapports,6.0,110.0
Citroën C4,31399.0,12/07/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Fiat 500,13599.0,04/10/2018,0,63821,Diesel,Boîte manuelle 5 rapports,4.0,95.0
Peugeot 208 Nouvelle,21799.0,30/11/2021,0,19618,Essence,Boîte automatique,,5.0
Renault Clio 5,21799.0,28/11/2019,0,3513,Essence,Boîte automatique 7 rapports,7.0,130.0
Volkswagen T-Roc,21699.0,17/07/2019,0,33555,Essence,Boîte manuelle,,6.0
Peugeot 208,14999.0,26/04/2016,0,43281,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 3008,31099.0,23/02/2021,0,31747,Diesel,Boîte automatique,,7.0
Peugeot 2008,22999.0,27/02/2020,0,15154,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 308,24899.0,17/02/2021,0,36982,Essence,Boîte automatique,7.0,130.0
Citroën C5 Aircross,35499.0,25/05/2021,0,19428,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,181.0
Citroën C3,22399.0,07/10/2022,1,0,Essence,Boîte automatique 6 rapports,6.0,110.0
Citroën C4,31399.0,31/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Volkswagen T-Roc,27799.0,15/06/2021,0,14985,Diesel,Boîte automatique 7 rapports,8.0,150.0
Peugeot 208,15299.0,21/12/2018,0,48000,Essence,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 3008,31599.0,29/05/2020,0,12600,Diesel,Boîte automatique,6.0,130.0
Peugeot 2008,23599.0,01/03/2021,0,15278,Essence,Boîte manuelle,,5.0
Peugeot 308,24999.0,17/04/2018,0,54325,Diesel,Boîte automatique 8 rapports,9.0,179.0
Citroën C3 Nouvelle,16299.0,17/03/2021,0,40835,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C5 Aircross,35533.0,29/06/2022,0,10,Diesel,Boîte automatique,7.0,131.0
Citroën C3,22399.0,20/09/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,102.0
Fiat 500,19399.0,24/06/2022,0,15,Hybride essence,Boîte manuelle,4.0,70.0
Peugeot 208 Nouvelle,21799.0,30/09/2020,0,14011,Essence,Boîte automatique 8 rapports,5.0,100.0
Volkswagen T-Roc,29199.0,01/12/2021,0,3120,,,7.0,147.0
Citroën C4,27699.0,27/10/2021,0,6659,Diesel,Boîte automatique,,7.0
Peugeot 208,15999.0,31/12/2019,0,29540,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 3008,32219.0,07/06/2021,0,24919,Diesel,Boîte automatique,,6.0
Peugeot 2008,23999.0,28/10/2021,0,13085,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 308,25399.0,26/02/2021,0,17843,Diesel,Boîte manuelle,7.0,130.0
Citroën C3 Nouvelle,16299.0,24/06/2021,0,32115,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3 Nouvelle,16299.0,26/03/2021,0,43205,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C5 Aircross,35899.0,21/05/2021,0,15869,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,181.0
Peugeot 208,16699.0,30/11/2018,0,28282,Essence,Boîte automatique 6 rapports,6.0,110.0
Peugeot 3008,33099.0,18/12/2019,0,30998,Essence,Boîte automatique,,10.0
Peugeot 2008,24699.0,30/03/2021,0,21200,Diesel,Boîte manuelle,5.0,110.0
Peugeot 308,25899.0,09/07/2020,0,20777,Essence,Boîte manuelle,7.0,130.0
Citroën C3 Nouvelle,16499.0,24/09/2021,0,31030,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3,22699.0,20/09/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,102.0
Citroën C3,22699.0,20/09/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,102.0
Citroën C5 Aircross,37999.0,12/10/2020,0,13824,Hybride essence rechargeable,Boîte automatique,10.0,181.0
Peugeot 208 Nouvelle,24499.0,28/12/2020,0,16357,Essence,Boîte automatique 8 rapports,5.0,100.0
Peugeot 208,16799.0,02/09/2019,0,46745,Essence,Boîte automatique 6 rapports,6.0,110.0
Peugeot 3008,34999.0,28/05/2021,0,26057,Diesel,Boîte automatique,,7.0
Peugeot 2008,26099.0,04/01/2021,0,14610,Diesel,Boîte manuelle,,5.0
Peugeot 308,26199.0,18/03/2021,0,20190,Essence,Boîte automatique,6.0,130.0
Citroën C3 Nouvelle,16399.0,18/08/2021,0,35392,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C5 Aircross,38451.0,28/06/2022,0,10,Diesel,Boîte automatique,7.0,131.0
Peugeot 208,15999.0,30/07/2018,0,40540,Essence,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 3008,33099.0,18/01/2021,0,36844,Diesel,Boîte manuelle,7.0,130.0
Peugeot 2008,27099.0,30/11/2020,0,48216,Diesel,Boîte automatique,7.0,130.0
Peugeot 308,27999.0,31/03/2021,0,5513,Essence,Boîte automatique 8 rapports,7.0,130.0
Citroën C3,22999.0,20/09/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,102.0
Citroën C5 Aircross,39999.0,30/05/2022,0,11576,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,181.0
Peugeot 208,16999.0,29/04/2019,0,20651,Essence,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 3008,33099.0,15/12/2019,0,53419,Diesel,Boîte automatique,,9.0
Peugeot 2008,29099.0,16/02/2022,0,10,,,6.0,110.0
Peugeot 308,28399.0,29/09/2020,0,18722,Essence,Boîte automatique,7.0,130.0
Citroën C3 Nouvelle,16499.0,23/08/2021,0,32585,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C5 Aircross,41699.0,08/04/2022,0,10,Hybride essence rechargeable,Boîte automatique,13.0,225.0
Citroën C3,9999.0,30/04/2013,0,31872,Essence,Boîte manuelle 5 rapports,4.0,68.0
Peugeot 208,17599.0,23/10/2020,0,1655,Essence,Boîte manuelle 5 rapports,,75.0
Peugeot 3008,34799.0,27/02/2020,0,5225,Hybride,Boîte automatique 8 rapports,10.0,180.0
Peugeot 2008,28799.0,06/04/2020,0,35323,320 km,Électrique,,4.0
Peugeot 308,30299.0,28/01/2022,0,9815,Diesel,Boîte manuelle,7.0,130.0
Citroën C3 Nouvelle,16599.0,11/03/2021,0,31499,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C5 Aircross,41499.0,30/09/2021,0,10,Hybride essence rechargeable,Boîte automatique,13.0,225.0
Citroën C3,10599.0,08/01/2014,0,90236,Diesel,Boîte automatique 5 rapports,3.0,68.0
Peugeot 208,17999.0,26/12/2019,0,68236,Essence,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 3008,36259.0,30/12/2021,0,122,Diesel,Boîte automatique,7.0,130.0
Peugeot 2008,29153.0,16/02/2022,0,10,,,6.0,110.0
Peugeot 2008,29299.0,14/07/2020,0,28793,Essence,Boîte automatique,,6.0
Citroën C3,12999.0,15/10/2018,0,19444,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 308,32799.0,04/05/2022,0,4144,Diesel,Boîte automatique,,7.0
Citroën C3 Nouvelle,16899.0,27/05/2021,0,28831,Essence,Boîte manuelle,4.0,83.0
Citroën C3,12999.0,23/07/2018,0,49454,Essence,Boîte manuelle 5 rapports,4.0,82.0
Citroën C5 Aircross,25999.0,30/11/2020,0,52538,Diesel,Boîte automatique 8 rapports,6.0,131.0
Peugeot 208,18999.0,28/03/2019,0,44101,Essence,Boîte automatique 6 rapports,6.0,110.0
Peugeot 3008,36699.0,07/05/2021,0,12780,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Peugeot 2008,29799.0,15/11/2021,0,19009,Essence,Boîte automatique,,7.0
Peugeot 308,33499.0,08/04/2022,0,10,Diesel,Boîte automatique,7.0,130.0
Citroën C3 Nouvelle,16799.0,11/06/2021,0,21019,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3,12799.0,29/01/2019,0,44347,Essence,Boîte manuelle 5 rapports,4.0,82.0
Citroën C5 Aircross,28199.0,21/01/2021,0,34000,Diesel,Boîte automatique,7.0,130.0
Peugeot 208,19899.0,20/06/2022,0,15,Essence,Boîte manuelle,4.0,75.0
Peugeot 3008,36699.0,29/09/2021,0,8959,Diesel,Boîte automatique,,7.0
Peugeot 308,33399.0,28/03/2022,0,6940,Diesel,Boîte automatique,,7.0
Citroën C3 Nouvelle,16599.0,21/06/2021,0,22594,Essence,Boîte manuelle,4.0,83.0
Citroën C3,12999.0,06/03/2017,0,45283,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 208,21799.0,07/03/2022,0,11719,Essence,Boîte automatique,,5.0
Peugeot 2008,32299.0,29/06/2022,0,10,Diesel,Boîte automatique,7.0,130.0
Peugeot 308,33799.0,30/04/2022,0,3605,Diesel,Boîte automatique,,7.0
Citroën C3 Nouvelle,16799.0,26/03/2021,0,38340,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 208,20999.0,23/03/2022,0,5511,Essence,Boîte manuelle,5.0,100.0
Peugeot 3008,36799.0,14/04/2021,0,17785,Diesel,Boîte automatique,,7.0
Peugeot 2008,33799.0,15/06/2022,0,3,,Électrique,,7.0
Peugeot 308,35199.0,30/04/2022,0,12000,Diesel,Boîte automatique,,7.0
Citroën C3,13299.0,19/02/2019,0,35028,Essence,Boîte manuelle 5 rapports,4.0,82.0
Citroën C3 Nouvelle,16799.0,26/03/2021,0,38450,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3,16799.0,29/10/2019,0,50390,Essence,Boîte automatique 6 rapports,5.0,110.0
Peugeot 208,20999.0,08/10/2019,0,34455,Essence,Boîte automatique 8 rapports,6.0,130.0
Peugeot 3008,36799.0,12/07/2021,0,9667,Diesel,Boîte automatique,,7.0
Peugeot 308,36099.0,22/03/2022,0,6435,Diesel,Boîte automatique,,7.0
Citroën C3 Nouvelle,16799.0,11/06/2021,0,21781,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 2008,32999.0,18/08/2021,1,0,Diesel,Boîte automatique,7.0,130.0
Citroën C3,17599.0,22/02/2019,0,37585,Essence,Boîte automatique 6 rapports,6.0,110.0
Peugeot 208,22099.0,06/05/2022,0,10,Essence,Boîte manuelle,5.0,100.0
Peugeot 3008,37088.0,28/02/2022,0,11000,Diesel,Boîte automatique,7.0,130.0
Peugeot 308,36499.0,24/03/2022,0,11800,Diesel,Boîte automatique,,7.0
Peugeot 208,20999.0,31/05/2021,0,20460,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 3008,37088.0,28/02/2022,0,11000,Diesel,Boîte automatique,7.0,130.0
Peugeot 3008,37099.0,23/02/2021,0,19742,Diesel,Boîte automatique,,7.0
Citroën C3 Nouvelle,16799.0,15/06/2021,0,17212,Essence,Boîte manuelle,4.0,83.0
Peugeot 2008,14999.0,22/11/2017,0,39690,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 208,21899.0,28/04/2022,0,25544,Essence,Boîte manuelle,,5.0
Peugeot 3008,37299.0,27/02/2022,0,9900,Essence,Boîte automatique,,7.0
Peugeot 308,41099.0,13/09/2022,0,4314,Hybride essence rechargeable,Boîte automatique,8.0,150.0
Citroën C3 Nouvelle,16999.0,15/06/2021,0,18808,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 2008,14999.0,28/02/2019,0,45610,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 208,21999.0,29/07/2020,0,33423,Essence,Boîte automatique 8 rapports,5.0,100.0
Peugeot 3008,38699.0,13/10/2021,0,15105,Hybride essence rechargeable,Boîte automatique 8 rapports,11.0,200.0
Peugeot 308,44799.0,30/05/2022,0,1966,Hybride essence rechargeable,Boîte automatique,10.0,180.0
Citroën C3 Nouvelle,16999.0,26/03/2021,0,35773,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 308,33099.0,31/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 2008,14999.0,12/06/2017,0,63425,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 208,23499.0,04/05/2020,0,28496,340 km,Électrique,,4.0
Peugeot 3008,38799.0,21/12/2020,0,31928,Hybride essence rechargeable,Boîte automatique 8 rapports,11.0,200.0
Citroën C3 Nouvelle,16999.0,11/06/2021,0,19901,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 3008,38467.0,25/01/2022,0,1800,Diesel,Boîte automatique,7.0,130.0
Peugeot 2008,15999.0,27/05/2016,0,35091,Essence,Boîte manuelle 5 rapports,5.0,110.0
Citroën C3 Nouvelle,16899.0,14/06/2021,0,28456,Essence,Boîte manuelle,4.0,83.0
Peugeot 308,34499.0,11/10/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 308,12499.0,12/05/2016,0,106035,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 208,22899.0,01/06/2020,0,18300,Essence,Boîte automatique,,5.0
Peugeot 3008,38599.0,23/03/2021,0,12535,Diesel,Boîte automatique,,7.0
Citroën C3 Nouvelle,17299.0,11/06/2021,0,22724,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 2008,16999.0,29/03/2018,0,68112,Essence,Boîte automatique 6 rapports,6.0,110.0
Peugeot 308,12999.0,21/05/2015,0,101267,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 208,23499.0,16/06/2021,0,12154,Essence,Boîte automatique 8 rapports,5.0,100.0
Citroën C3 Nouvelle,17199.0,15/04/2021,0,32240,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 2008,18799.0,02/10/2019,0,18545,Essence,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 208,23799.0,28/06/2022,0,7809,Essence,Boîte automatique 8 rapports,5.0,100.0
Peugeot 3008,38999.0,29/03/2021,0,21220,Hybride essence rechargeable,Boîte automatique,10.0,180.0
Peugeot 308,13299.0,24/06/2015,0,107080,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3 Nouvelle,17299.0,26/03/2021,0,35352,Essence,Boîte manuelle 6 rapports,6.0,110.0
